,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Description
1572,Kodiak,57.79,-152.4072,62.11,72,75,5.75,US,2022-08-01 01:52:08,broken clouds
1573,Nosy Varika,-20.5833,48.5333,63.7,91,14,3.47,MG,2022-08-01 01:59:56,few clouds
1574,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1575,Jibuti,11.5,42.5,82.08,50,43,15.97,DJ,2022-08-01 01:59:56,scattered clouds
1576,Georgetown,5.4112,100.3354,82.89,91,40,3.44,MY,2022-08-01 01:52:45,scattered clouds
1577,Puerto Ayora,-0.7393,-90.3518,71.55,92,79,5.99,EC,2022-08-01 01:52:42,broken clouds
1578,Guerrero Negro,27.9769,-114.0611,75.22,65,16,14.2,MX,2022-08-01 01:51:53,few clouds
1579,Lavrentiya,65.5833,-171.0,48.56,70,98,5.39,RU,2022-08-01 01:58:41,overcast clouds
1580,Albany,42.6001,-73.9662,73.63,72,100,2.28,US,2022-08-01 01:51:50,overcast clouds
1581,Faya,18.3851,42.4509,66.72,66,91,6.38,SA,2022-08-01 01:56:46,overcast clouds
1582,Fairbanks,64.8378,-147.7164,68.22,75,100,8.05,US,2022-08-01 01:50:48,overcast clouds
1583,Vardo,70.3705,31.1107,49.98,100,100,0.0,NO,2022-08-01 01:49:38,fog
1584,Hilo,19.7297,-155.09,83.28,61,20,14.97,US,2022-08-01 01:51:38,few clouds
1585,Kendal,54.3268,-2.7476,56.84,94,100,4.21,GB,2022-08-01 01:59:58,overcast clouds
1586,East London,-33.0153,27.9116,53.49,62,0,6.76,ZA,2022-08-01 01:51:54,clear sky
1587,Tasiilaq,65.6145,-37.6368,37.62,51,26,4.07,GL,2022-08-01 01:52:48,scattered clouds
1588,Butaritari,3.0707,172.7902,81.52,78,82,12.97,KI,2022-08-01 01:52:51,light rain
1589,Deputatskiy,69.3,139.9,68.72,67,100,4.21,RU,2022-08-01 01:53:43,overcast clouds
1590,Ribeira Grande,38.5167,-28.7,73.78,76,19,7.07,PT,2022-08-01 01:51:35,few clouds
1591,Albino,45.7638,9.7964,73.24,63,0,5.75,IT,2022-08-01 02:00:00,clear sky
1592,Albany,42.6001,-73.9662,73.63,72,100,2.28,US,2022-08-01 01:51:50,overcast clouds
1593,Kapaa,22.0752,-159.319,84.52,67,0,14.97,US,2022-08-01 01:52:20,clear sky
1594,Hilo,19.7297,-155.09,83.28,61,20,14.97,US,2022-08-01 01:51:38,few clouds
1595,Weligama,5.9667,80.4167,78.26,89,86,12.19,LK,2022-08-01 02:00:01,overcast clouds
1596,Gondanglegi,-7.7479,112.0132,82.08,65,11,1.54,ID,2022-08-01 02:00:01,few clouds
1597,Chara,56.9064,118.2631,70.68,57,56,2.53,RU,2022-08-01 01:54:51,light rain
1598,Bredasdorp,-34.5322,20.0403,41.56,83,0,3.74,ZA,2022-08-01 01:52:07,clear sky
1599,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1600,Lingao,19.9103,109.6859,87.08,66,0,2.26,CN,2022-08-01 01:59:02,clear sky
1601,Puerto Ayora,-0.7393,-90.3518,71.55,92,79,5.99,EC,2022-08-01 01:52:42,broken clouds
1602,Kohlu,29.8962,69.252,75.7,80,100,2.35,PK,2022-08-01 02:00:03,overcast clouds
1603,Hermanus,-34.4187,19.2345,38.8,74,0,7.54,ZA,2022-08-01 01:51:09,clear sky
1604,Sao Filipe,14.8961,-24.4956,75.15,76,18,6.22,CV,2022-08-01 02:00:04,few clouds
1605,Saint-Augustin,51.226,-58.6502,65.53,67,87,9.37,CA,2022-08-01 02:00:00,overcast clouds
1606,Hermanus,-34.4187,19.2345,38.8,74,0,7.54,ZA,2022-08-01 01:51:09,clear sky
1607,Ponta Do Sol,32.6667,-17.1,70.43,78,3,3.85,PT,2022-08-01 01:53:35,clear sky
1608,Sobolevo,54.4299,31.8996,59.79,74,100,8.52,RU,2022-08-01 01:55:58,overcast clouds
1609,Gazli,40.1333,63.45,81.1,33,35,7.31,UZ,2022-08-01 02:00:06,scattered clouds
1610,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1611,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1612,Bambous Virieux,-20.3428,57.7575,68.25,88,75,11.5,MU,2022-08-01 01:54:45,broken clouds
1613,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1614,Upernavik,72.7868,-56.1549,48.2,69,98,1.81,GL,2022-08-01 01:58:12,overcast clouds
1615,Ribeira Grande,38.5167,-28.7,73.78,76,19,7.07,PT,2022-08-01 01:51:35,few clouds
1616,Cabedelo,-6.9811,-34.8339,76.12,83,97,12.73,BR,2022-08-01 02:00:09,overcast clouds
1617,Mollendo,-17.0231,-72.0147,58.78,81,62,4.92,PE,2022-08-01 02:00:10,broken clouds
1618,Tiksi,71.6872,128.8694,40.28,94,100,17.07,RU,2022-08-01 01:52:36,moderate rain
1619,Port Alfred,-33.5906,26.891,51.93,72,0,9.42,ZA,2022-08-01 01:52:24,clear sky
1620,Nanyang,32.9947,112.5328,85.64,61,100,5.5,CN,2022-08-01 02:00:10,overcast clouds
1621,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1622,Qaanaaq,77.484,-69.3632,43.9,65,100,2.77,GL,2022-08-01 01:52:49,overcast clouds
1623,Wanning,18.8003,110.3967,87.71,66,7,6.17,CN,2022-08-01 01:50:51,clear sky
1624,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1625,Katherine,-14.4667,132.2667,82.72,47,10,8.05,AU,2022-08-01 02:00:12,clear sky
1626,Butaritari,3.0707,172.7902,81.52,78,82,12.97,KI,2022-08-01 01:52:51,light rain
1627,Albany,42.6001,-73.9662,73.63,72,100,2.28,US,2022-08-01 01:51:50,overcast clouds
1628,Yellowknife,62.456,-114.3525,66.72,42,40,8.05,CA,2022-08-01 01:53:20,scattered clouds
1629,Tuatapere,-46.1333,167.6833,50.13,78,100,9.06,NZ,2022-08-01 01:58:26,light rain
1630,Kavieng,-2.5744,150.7967,85.26,69,91,15.46,PG,2022-08-01 01:57:22,overcast clouds
1631,Nikolskoye,59.7035,30.7861,57.79,83,100,4.41,RU,2022-08-01 01:51:52,overcast clouds
1632,Berezovyy,51.6667,135.7,81.68,60,93,4.14,RU,2022-08-01 02:00:14,light rain
1633,Barrow,71.2906,-156.7887,35.62,87,100,9.22,US,2022-08-01 01:52:14,overcast clouds
1634,Ancona,43.55,13.1667,72.61,61,0,3.44,IT,2022-08-01 02:00:15,clear sky
1635,Ribeira Grande,38.5167,-28.7,73.78,76,19,7.07,PT,2022-08-01 01:51:35,few clouds
1636,Albany,42.6001,-73.9662,73.63,72,100,2.28,US,2022-08-01 01:51:50,overcast clouds
1637,Yeppoon,-23.1333,150.7333,65.98,71,95,8.46,AU,2022-08-01 02:00:16,light rain
1638,Mataura,-46.1927,168.8643,51.48,69,81,9.13,NZ,2022-08-01 01:51:57,broken clouds
1639,Kandrian,-6.2167,149.55,86.09,66,86,11.45,PG,2022-08-01 02:00:17,light rain
1640,Eydhafushi,5.1033,73.0708,77.7,77,100,32.61,MV,2022-08-01 02:00:18,moderate rain
1641,Tasiilaq,65.6145,-37.6368,37.62,51,26,4.07,GL,2022-08-01 01:52:48,scattered clouds
1642,Tura,25.5198,90.2201,74.1,98,100,5.44,IN,2022-08-01 01:54:40,light rain
1643,Ponta Do Sol,32.6667,-17.1,70.43,78,3,3.85,PT,2022-08-01 01:53:35,clear sky
1644,Jamestown,42.097,-79.2353,71.24,73,0,0.0,US,2022-08-01 01:51:58,clear sky
1645,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1646,Puerto Ayora,-0.7393,-90.3518,71.55,92,79,5.99,EC,2022-08-01 01:52:42,broken clouds
1647,Sembakung,3.8167,117.25,76.01,95,99,2.73,ID,2022-08-01 02:00:19,overcast clouds
1648,Albany,42.6001,-73.9662,73.63,72,100,2.28,US,2022-08-01 01:51:50,overcast clouds
1649,Atuona,-9.8,-139.0333,77.23,71,12,12.08,PF,2022-08-01 01:50:26,few clouds
1650,Havelock,34.8791,-76.9013,79.97,93,100,9.91,US,2022-08-01 02:00:20,overcast clouds
1651,Saskylakh,71.9167,114.0833,45.73,76,100,9.91,RU,2022-08-01 01:52:54,overcast clouds
1652,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1653,Hobart,-42.8794,147.3294,54.27,61,40,14.97,AU,2022-08-01 01:51:29,scattered clouds
1654,Bluff,-46.6,168.3333,51.8,74,100,16.87,NZ,2022-08-01 01:52:14,overcast clouds
1655,Qaanaaq,77.484,-69.3632,43.9,65,100,2.77,GL,2022-08-01 01:52:49,overcast clouds
1656,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1657,Victoria,22.2855,114.1577,92.25,72,90,1.99,HK,2022-08-01 01:48:15,overcast clouds
1658,Sitka,57.0531,-135.33,57.09,94,100,8.05,US,2022-08-01 01:53:51,light intensity drizzle
1659,Sehithwa,-20.4667,22.7167,55.13,28,0,6.55,BW,2022-08-01 02:00:23,clear sky
1660,Mataura,-46.1927,168.8643,51.48,69,81,9.13,NZ,2022-08-01 01:51:57,broken clouds
1661,Presidencia Roque Saenz Pena,-26.7852,-60.4388,59.27,53,3,5.48,AR,2022-08-01 01:55:33,clear sky
1662,Port Alfred,-33.5906,26.891,51.93,72,0,9.42,ZA,2022-08-01 01:52:24,clear sky
1663,Atuona,-9.8,-139.0333,77.23,71,12,12.08,PF,2022-08-01 01:50:26,few clouds
1664,Mataura,-46.1927,168.8643,51.48,69,81,9.13,NZ,2022-08-01 01:51:57,broken clouds
1665,Nanortalik,60.1432,-45.2371,45.73,95,52,7.54,GL,2022-08-01 01:53:54,broken clouds
1666,Victoria,22.2855,114.1577,92.25,72,90,1.99,HK,2022-08-01 01:48:15,overcast clouds
1667,Saint-Philippe,-21.3585,55.7679,66.22,79,46,11.79,RE,2022-08-01 01:52:21,scattered clouds
1668,Filadelfia,39.9523,-75.1638,75.49,87,100,1.99,US,2022-08-01 01:56:44,light rain
1669,Pustoshka,56.3355,29.369,56.73,98,100,6.87,RU,2022-08-01 02:00:26,light rain
1670,Palasa,18.7667,84.4167,84.06,79,100,7.18,IN,2022-08-01 02:00:26,overcast clouds
1671,Sechura,-5.5569,-80.8222,62.89,81,7,12.28,PE,2022-08-01 02:00:27,clear sky
1672,Qaanaaq,77.484,-69.3632,43.9,65,100,2.77,GL,2022-08-01 01:52:49,overcast clouds
1673,Moroni,-11.7022,43.2551,74.35,68,0,2.01,KM,2022-08-01 02:00:27,clear sky
1674,Butaritari,3.0707,172.7902,81.52,78,82,12.97,KI,2022-08-01 01:52:51,light rain
1675,Pangody,65.85,74.4859,53.28,62,2,12.91,RU,2022-08-01 02:00:28,clear sky
1676,Grindavik,63.8424,-22.4338,51.75,87,20,12.66,IS,2022-08-01 01:49:18,few clouds
1677,Pevek,69.7008,170.3133,52.2,55,0,11.12,RU,2022-08-01 01:53:35,clear sky
1678,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1679,Killam,52.7834,-111.8518,65.14,92,79,8.97,CA,2022-08-01 02:00:29,broken clouds
1680,Rocha,-34.4833,-54.3333,46.87,81,68,4.45,UY,2022-08-01 01:48:26,broken clouds
1681,Aguimes,27.9054,-15.4461,70.43,83,20,26.46,ES,2022-08-01 01:58:38,few clouds
1682,The Pas,53.8251,-101.2541,62.13,78,67,3.33,CA,2022-08-01 02:00:30,broken clouds
1683,Mao,39.8885,4.2658,75.76,60,0,6.91,ES,2022-08-01 02:00:30,clear sky
1684,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1685,Arraial Do Cabo,-22.9661,-42.0278,68.11,71,0,11.03,BR,2022-08-01 01:52:30,clear sky
1686,Torbay,47.6666,-52.7314,67.87,81,20,16.11,CA,2022-08-01 01:53:08,few clouds
1687,Atuona,-9.8,-139.0333,77.23,71,12,12.08,PF,2022-08-01 01:50:26,few clouds
1688,Tasiilaq,65.6145,-37.6368,37.62,51,26,4.07,GL,2022-08-01 01:52:48,scattered clouds
1689,Cape Town,-33.9258,18.4232,55.38,76,0,7.0,ZA,2022-08-01 01:52:37,clear sky
1690,Teknaf,20.8624,92.3058,84.45,76,87,1.86,BD,2022-08-01 02:00:32,overcast clouds
1691,Mahebourg,-20.4081,57.7,68.29,88,75,11.5,MU,2022-08-01 01:53:55,broken clouds
1692,Whitehorse,60.7161,-135.0538,68.02,56,75,3.0,CA,2022-08-01 01:54:00,light intensity shower rain
1693,Manaira,-7.7061,-38.1544,66.78,81,35,7.23,BR,2022-08-01 02:00:33,scattered clouds
1694,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1695,Dongsheng,39.8161,109.9776,77.4,47,23,16.06,CN,2022-08-01 01:53:16,few clouds
1696,Hilo,19.7297,-155.09,83.28,61,20,14.97,US,2022-08-01 01:51:38,few clouds
1697,Ribeira Grande,38.5167,-28.7,73.78,76,19,7.07,PT,2022-08-01 01:51:35,few clouds
1698,Punta Arenas,-53.15,-70.9167,42.91,75,75,12.66,CL,2022-08-01 01:47:32,broken clouds
1699,Marzuq,14.4,46.4667,74.48,68,6,11.74,YE,2022-08-01 02:00:36,clear sky
1700,Namatanai,-3.6667,152.4333,85.08,68,64,10.85,PG,2022-08-01 02:00:37,broken clouds
1701,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1702,Mataura,-46.1927,168.8643,51.48,69,81,9.13,NZ,2022-08-01 01:51:57,broken clouds
1703,Dikson,73.5069,80.5464,41.31,93,100,8.9,RU,2022-08-01 01:52:20,overcast clouds
1704,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1705,Lagoa,39.05,-27.9833,72.39,75,0,8.97,PT,2022-08-01 01:51:57,clear sky
1706,Punta Arenas,-53.15,-70.9167,42.91,75,75,12.66,CL,2022-08-01 01:47:32,broken clouds
1707,Aklavik,68.2191,-135.0107,67.5,45,75,6.93,CA,2022-08-01 01:56:02,broken clouds
1708,Mataura,-46.1927,168.8643,51.48,69,81,9.13,NZ,2022-08-01 01:51:57,broken clouds
1709,Bluff,-46.6,168.3333,51.8,74,100,16.87,NZ,2022-08-01 01:52:14,overcast clouds
1710,Souillac,-20.5167,57.5167,68.38,88,75,11.5,MU,2022-08-01 01:53:16,broken clouds
1711,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1712,Rio Branco Do Sul,-25.19,-49.3142,51.82,72,2,0.98,BR,2022-08-01 02:00:39,clear sky
1713,Nioro,13.35,-15.75,71.31,92,100,10.56,GM,2022-08-01 02:00:40,light rain
1714,Hobart,-42.8794,147.3294,54.27,61,40,14.97,AU,2022-08-01 01:51:29,scattered clouds
1715,Albany,42.6001,-73.9662,73.63,72,100,2.28,US,2022-08-01 01:51:50,overcast clouds
1716,Labuan,5.2767,115.2417,80.96,83,20,2.3,MY,2022-08-01 01:54:32,few clouds
1717,Provideniya,64.3833,-173.3,48.36,81,0,4.47,RU,2022-08-01 01:53:41,clear sky
1718,Roald,62.5833,6.1333,55.17,81,75,5.75,NO,2022-08-01 01:52:38,broken clouds
1719,Teya,60.3778,92.6267,56.34,68,100,6.31,RU,2022-08-01 02:00:41,overcast clouds
1720,Innisfail,-17.5333,146.0333,71.2,90,100,9.22,AU,2022-08-01 02:00:42,overcast clouds
1721,Puerto Ayora,-0.7393,-90.3518,71.55,92,79,5.99,EC,2022-08-01 01:52:42,broken clouds
1722,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1723,Atuona,-9.8,-139.0333,77.23,71,12,12.08,PF,2022-08-01 01:50:26,few clouds
1724,San Cristobal,7.7669,-72.225,68.18,98,100,1.34,VE,2022-08-01 01:55:01,overcast clouds
1725,Torbay,47.6666,-52.7314,67.87,81,20,16.11,CA,2022-08-01 01:53:08,few clouds
1726,Tiksi,71.6872,128.8694,40.28,94,100,17.07,RU,2022-08-01 01:52:36,moderate rain
1727,Riyadh,24.6877,46.7219,78.75,72,100,7.78,SA,2022-08-01 02:00:43,light rain
1728,Codrington,-38.2667,141.9667,53.62,79,88,17.87,AU,2022-08-01 01:54:44,overcast clouds
1729,Ketchikan,55.3422,-131.6461,60.67,97,100,2.15,US,2022-08-01 02:00:44,light rain
1730,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1731,Khatanga,71.9667,102.5,48.58,63,66,11.95,RU,2022-08-01 01:52:16,broken clouds
1732,Yerbogachen,61.2767,108.0108,75.06,61,27,3.6,RU,2022-08-01 01:58:50,scattered clouds
1733,Provideniya,64.3833,-173.3,48.36,81,0,4.47,RU,2022-08-01 01:53:41,clear sky
1734,Kaitangata,-46.2817,169.8464,49.08,64,100,8.1,NZ,2022-08-01 01:52:40,overcast clouds
1735,Khatanga,71.9667,102.5,48.58,63,66,11.95,RU,2022-08-01 01:52:16,broken clouds
1736,Vaini,-21.2,-175.2,80.76,94,75,6.91,TO,2022-08-01 01:51:55,broken clouds
1737,Amahai,-3.3333,128.9167,81.23,78,90,3.8,ID,2022-08-01 01:56:12,overcast clouds
1738,Souillac,-20.5167,57.5167,68.38,88,75,11.5,MU,2022-08-01 01:53:16,broken clouds
1739,Saint George,37.1041,-113.5841,87.64,51,0,8.05,US,2022-08-01 01:52:43,clear sky
1740,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1741,Udachnyy,66.4167,112.4,55.45,87,100,17.18,RU,2022-08-01 01:48:22,overcast clouds
1742,Muroto,33.2833,134.15,83.3,81,16,7.38,JP,2022-08-01 01:56:42,few clouds
1743,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1744,Bredasdorp,-34.5322,20.0403,41.56,83,0,3.74,ZA,2022-08-01 01:52:07,clear sky
1745,Ancud,-41.8697,-73.8203,42.22,85,100,1.05,CL,2022-08-01 01:53:25,overcast clouds
1746,Mabaruma,8.2,-59.7833,74.7,93,26,2.93,GY,2022-08-01 01:52:48,scattered clouds
1747,Chokurdakh,70.6333,147.9167,66.87,61,100,8.46,RU,2022-08-01 01:52:27,overcast clouds
1748,Yellowknife,62.456,-114.3525,66.72,42,40,8.05,CA,2022-08-01 01:53:20,scattered clouds
1749,Saint-Philippe,-21.3585,55.7679,66.22,79,46,11.79,RE,2022-08-01 01:52:21,scattered clouds
1750,Bredasdorp,-34.5322,20.0403,41.56,83,0,3.74,ZA,2022-08-01 01:52:07,clear sky
1751,Cidreira,-30.1811,-50.2056,58.41,90,2,9.1,BR,2022-08-01 01:51:36,clear sky
1752,Kavaratti,10.5669,72.642,77.94,86,100,23.64,IN,2022-08-01 01:54:01,overcast clouds
1753,Iqaluit,63.7506,-68.5145,46.13,80,75,6.91,CA,2022-08-01 01:54:02,broken clouds
1754,Nome,64.5011,-165.4064,58.15,77,100,10.36,US,2022-08-01 01:50:56,overcast clouds
1755,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1756,Lebu,-37.6167,-73.65,46.58,84,100,4.32,CL,2022-08-01 01:52:13,overcast clouds
1757,Batagay-Alyta,67.8006,130.4114,73.72,46,100,12.44,RU,2022-08-01 01:55:54,overcast clouds
1758,Avarua,-21.2078,-159.775,77.05,73,75,13.8,CK,2022-08-01 01:50:14,broken clouds
1759,Antofagasta,-23.65,-70.4,56.48,85,59,5.48,CL,2022-08-01 01:54:11,broken clouds
1760,Punta Arenas,-53.15,-70.9167,42.91,75,75,12.66,CL,2022-08-01 01:47:32,broken clouds
1761,Victoria,22.2855,114.1577,92.25,72,90,1.99,HK,2022-08-01 01:48:15,overcast clouds
1762,Jamestown,42.097,-79.2353,71.24,73,0,0.0,US,2022-08-01 01:51:58,clear sky
1763,Punta Arenas,-53.15,-70.9167,42.91,75,75,12.66,CL,2022-08-01 01:47:32,broken clouds
1764,Hermanus,-34.4187,19.2345,38.8,74,0,7.54,ZA,2022-08-01 01:51:09,clear sky
1765,Butaritari,3.0707,172.7902,81.52,78,82,12.97,KI,2022-08-01 01:52:51,light rain
1766,Shyroke,47.6917,33.2571,66.18,68,92,9.51,UA,2022-08-01 02:00:53,overcast clouds
1767,Viedma,-40.8135,-62.9967,45.36,71,100,6.31,AR,2022-08-01 02:00:53,overcast clouds
1768,Kieta,-6.2167,155.6333,85.48,67,89,6.46,PG,2022-08-01 02:00:54,overcast clouds
1769,Berlevag,70.8578,29.0864,57.2,92,92,2.59,NO,2022-08-01 01:52:22,overcast clouds
1770,Vaini,-21.2,-175.2,80.76,94,75,6.91,TO,2022-08-01 01:51:55,broken clouds
1771,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1772,Sao Filipe,14.8961,-24.4956,75.15,76,18,6.22,CV,2022-08-01 02:00:04,few clouds
1773,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1774,Port Alfred,-33.5906,26.891,51.93,72,0,9.42,ZA,2022-08-01 01:52:24,clear sky
1775,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1776,Sao Lourenco Do Oeste,-26.3592,-52.8511,49.84,77,0,1.92,BR,2022-08-01 02:00:56,clear sky
1777,Bluff,-46.6,168.3333,51.8,74,100,16.87,NZ,2022-08-01 01:52:14,overcast clouds
1778,Kysyl-Syr,63.8986,122.7617,64.63,99,100,3.22,RU,2022-08-01 01:54:46,moderate rain
1779,Pevek,69.7008,170.3133,52.2,55,0,11.12,RU,2022-08-01 01:53:35,clear sky
1780,Esperance,-33.8667,121.9,55.24,51,97,21.41,AU,2022-08-01 01:52:09,overcast clouds
1781,Marand,38.4329,45.7749,70.45,48,5,3.06,IR,2022-08-01 02:00:57,clear sky
1782,Vuktyl,63.8567,57.3094,62.67,49,100,11.54,RU,2022-08-01 02:00:58,overcast clouds
1783,Berlevag,70.8578,29.0864,57.2,92,92,2.59,NO,2022-08-01 01:52:22,overcast clouds
1784,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1785,Port Hardy,50.6996,-127.4199,69.98,73,75,12.66,CA,2022-08-01 01:57:02,fog
1786,Hilo,19.7297,-155.09,83.28,61,20,14.97,US,2022-08-01 01:51:38,few clouds
1787,Laguna,38.421,-121.4238,86.4,54,0,12.66,US,2022-08-01 01:56:11,clear sky
1788,Husavik,66.0449,-17.3389,41.83,95,100,9.26,IS,2022-08-01 01:52:36,overcast clouds
1789,Panguna,-6.3164,155.4848,84.0,52,82,4.7,PG,2022-08-01 02:01:00,broken clouds
1790,Lander,42.833,-108.7307,90.1,33,35,6.4,US,2022-08-01 02:01:02,scattered clouds
1791,Bredasdorp,-34.5322,20.0403,41.56,83,0,3.74,ZA,2022-08-01 01:52:07,clear sky
1792,Airai,-8.9266,125.4092,72.84,53,52,2.66,TL,2022-08-01 01:48:53,broken clouds
1793,Hoquiam,46.9809,-123.8893,67.42,94,4,5.01,US,2022-08-01 02:01:04,clear sky
1794,Kapaa,22.0752,-159.319,84.52,67,0,14.97,US,2022-08-01 01:52:20,clear sky
1795,Isugod,9.3408,118.1196,83.86,73,100,3.87,PH,2022-08-01 02:01:04,light rain
1796,Portland,45.5234,-122.6762,99.19,36,20,10.36,US,2022-08-01 01:52:24,few clouds
1797,Barrow,71.2906,-156.7887,35.62,87,100,9.22,US,2022-08-01 01:52:14,overcast clouds
1798,Bodmin,50.4715,-4.7243,62.56,94,75,2.3,GB,2022-08-01 02:01:05,broken clouds
1799,Mar Del Plata,-38.0023,-57.5575,54.88,84,0,3.0,AR,2022-08-01 01:47:57,clear sky
1800,Lasa,46.6166,10.7002,58.37,87,0,4.29,IT,2022-08-01 02:01:06,clear sky
1801,Mataura,-46.1927,168.8643,51.48,69,81,9.13,NZ,2022-08-01 01:51:57,broken clouds
1802,Cape Town,-33.9258,18.4232,55.38,76,0,7.0,ZA,2022-08-01 01:52:37,clear sky
1803,Orlovskiy,46.8714,42.0592,73.26,58,0,7.27,RU,2022-08-01 02:01:07,clear sky
1804,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1805,Mataura,-46.1927,168.8643,51.48,69,81,9.13,NZ,2022-08-01 01:51:57,broken clouds
1806,Saskylakh,71.9167,114.0833,45.73,76,100,9.91,RU,2022-08-01 01:52:54,overcast clouds
1807,Curug,-6.2658,106.5564,86.14,79,0,9.22,ID,2022-08-01 02:01:08,clear sky
1808,Bengkulu,-3.8004,102.2655,81.0,73,82,2.21,ID,2022-08-01 01:48:11,broken clouds
1809,Wagar,16.1525,36.2032,76.08,80,98,20.8,SD,2022-08-01 02:01:08,overcast clouds
1810,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1811,Butaritari,3.0707,172.7902,81.52,78,82,12.97,KI,2022-08-01 01:52:51,light rain
1812,Palmer,42.1584,-72.3287,76.06,76,100,3.94,US,2022-08-01 02:01:09,overcast clouds
1813,Bluff,-46.6,168.3333,51.8,74,100,16.87,NZ,2022-08-01 01:52:14,overcast clouds
1814,Port Pirie,-33.1833,138.0167,56.55,62,1,9.24,AU,2022-08-01 02:01:10,clear sky
1815,Geraldton,-28.7667,114.6,66.61,63,100,27.63,AU,2022-08-01 01:52:47,overcast clouds
1816,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1817,Dingle,10.9995,122.6711,84.63,71,100,1.66,PH,2022-08-01 01:49:38,overcast clouds
1818,Nahariyya,33.0059,35.0941,70.99,86,0,3.11,IL,2022-08-01 02:01:11,clear sky
1819,Chokurdakh,70.6333,147.9167,66.87,61,100,8.46,RU,2022-08-01 01:52:27,overcast clouds
1820,Port Elizabeth,-33.918,25.5701,47.32,85,0,5.75,ZA,2022-08-01 01:49:55,clear sky
1821,Hermanus,-34.4187,19.2345,38.8,74,0,7.54,ZA,2022-08-01 02:01:12,clear sky
1822,Mogadishu,2.0371,45.3438,75.65,82,10,14.52,SO,2022-08-01 01:58:25,clear sky
1823,Port Alfred,-33.5906,26.891,51.93,72,0,9.42,ZA,2022-08-01 01:52:24,clear sky
1824,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1825,Mataura,-46.1927,168.8643,51.48,69,81,9.13,NZ,2022-08-01 01:51:57,broken clouds
1826,Mount Isa,-20.7333,139.5,80.37,21,0,5.75,AU,2022-08-01 02:01:15,clear sky
1827,Lebu,-37.6167,-73.65,46.58,84,100,4.32,CL,2022-08-01 01:52:13,overcast clouds
1828,Ust-Nera,64.5667,143.2,78.03,45,93,6.67,RU,2022-08-01 02:01:16,overcast clouds
1829,Punta Arenas,-53.15,-70.9167,42.91,75,75,12.66,CL,2022-08-01 01:47:32,broken clouds
1830,Hilo,19.7297,-155.09,83.28,61,20,14.97,US,2022-08-01 01:51:38,few clouds
1831,Qaanaaq,77.484,-69.3632,43.9,65,100,2.77,GL,2022-08-01 01:52:49,overcast clouds
